Prod_ID;Prod_model;Parent_ID;Prod_Status;Prod_tax;Prod_sort;Prod_lang;Product_Name;Manufacturer;Manuf_number;Manufacturer lookup;Manu_ID lookup;ProductDescription1;Images;Images_MED;Images_LRG;ShippingWeight;Weight;Caliber;Velocity;InStockQuantity;QBItem;WNet;CAD;GST;Duty 6.5%;Shipping;Cad_COST;CAD_Selling;SmallImageURL;Prod_Category;PRODUCT_CAY_NUM;CATEGORY;CATNUM; AI;AJ;SKU;Category1
2780;PY-A-3836;0;1;1;0;1;Colt 1911 CO2 Pistol 17 Rds Metal Magazine, Fits Colt 1911 CO2 Blowback Airsoft Pistol item # CG18512;KWC;103;;; Colt pistol magazine Fits Colt 1911 CO2 blowback airsoft pistol Item#:CG18512 [PY-2537-5048]     17 rds </br></br>  Carrying spare magazines during intense airsoft wars means less time spent reloading your gun. This 17 rd CO2 magazine is made for use with the Colt 1911 CO2 blowback pistol. The magazine also includes a spare hex wrench to secure the CO2 cartridge for safe firing in the battlefield.;pyr/KWA-Colt-1911_CG48628_mag_lg.jpg;pyr/KWA-Colt-1911_CG48628_mag_lg.jpg;pyr/KWA-Colt-1911_CG48628_mag_lg.jpg;0.36;0.16;;;100;CG48628;20.92;22.97;1.15;1.57;2;26.54;31.85;pyrsm/KWA-Colt-1911_CG48628_mag_sm.jpg;AIRSOFT MAGAZINES/CLIPS;18;;;PY-A-3836;;PY-A-245;MAINTENANCE AND CLEANING
2781;PY-A-3834;0;1;1;0;1;Sig Sauer Pistol 12 Rds Magazine, Fits Sig Sauer P226 Spring Airsoft Pistols, Item # CG28114 & CG28115;KWC;103;;; Sig Sauer pistol magazine Fits Sig Sauer P226 spring airsoft pistols, item # CG28114 & CG28115 12 rds </br></br>  Own a Sig Sauer P226 pistol? This 12 rd replacement magazine fits the spring-powered P226 airsoft pistol exclusively. Carry this spare magazine for your next airsoft skirmish!;pyr/KWC-Sig-Sauer-P226_CG81000_mag_lg.jpg;pyr/KWC-Sig-Sauer-P226_CG81000_mag_lg.jpg;pyr/KWC-Sig-Sauer-P226_CG81000_mag_lg.jpg;0.3;0.14;;;100;CG81000;4.54;4.99;0.25;0.34;2;7.33;8.79;pyrsm/KWC-Sig-Sauer-P226_CG81000_mag_sm.jpg;AIRSOFT MAGAZINES/CLIPS;18;;;PY-A-3834;;PY-A-2632;MAINTENANCE AND CLEANING
2782;PY-A-3833;0;1;1;0;1;Tanfoglio & Swiss Arms CO2 Pistol BB Magazine, 18rds;KWC;103;;; Tanfoglio and Swiss Arms 1911 pistol magazine   Fits full-metal Tanfoglio Witness and Swiss Arms 1911 CO2 blowback pistols Holds 18 .177 cal steel BBs </br>  Own a Swiss Arms or Tanfoglio Witness 1911 CO2 blowback BB gun? Pick up this spare magazine and spend more time shooting and less time reloading. This magazine fits the Tanfoglio 1911 full-metal CO2 blowback pistol and the Swiss Arms full-metal CO2 BB pistol.;pyr/KWC-Tanfoglio-1911-CO2_PC51601_mag_lg.jpg;pyr/KWC-Tanfoglio-1911-CO2_PC51601_mag_lg.jpg;pyr/KWC-Tanfoglio-1911-CO2_PC51601_mag_lg.jpg;0.4;0.18;;;100;PC51601;26.46;29.06;1.45;1.98;2;33.04;39.65;pyrsm/KWC-Tanfoglio-1911-CO2_PC51601_mag_sm.jpg;MAGAZINES, CLIPS & RELOADERS;34;;;PY-A-3833;;PY-A-4340;MAINTENANCE AND CLEANING
2783;PY-A-2817;0;1;1;0;1;Laser Genetics ND3 Laser, Green, 3-Mile Visibility, Mounting Accessories;Laser Genetics;104;;;" BSA Laser Genetics ND3 laser Green laser with Rotary Optical Collimator Adjustable beam diameter & intensity Micro beam (smallest diameter) is visible up to 3 miles Larger-diameter beams illuminate trails or paint targets up to 250 yds away Water-resistant Nitrogen-filled to prevent fogging 1&quot; tube (can be mounted on a gun) Battery has 7 hrs of continuous use Made of high-tech aluminum Anodized matte black finish 532nm laser 18mW output Class 2M Uses 1 CR123V lithium battery (included) 6.25&quot;x1.25&quot; 5.5 oz. 1-year manufacturer's warranty Includes 1 CR123A lithium battery, scope mount (fits 1&quot; scope tube up to 56mm objective lens) w/windage & elevation adjustments, 3/8&quot; & Weaver mounts, binocular/spotting scope mount (9.2mm to 6mm long; 1.25mm threads), remote momentary pressure switch, cleaning kit & padded carrying case Rated to take the 2-way recoil of airguns, including the harsh recoil of springers ";pyr/Laser-Genetics-ND3-BSA-LGND3-Laser_lg.jpg;pyr/Laser-Genetics-ND3-BSA-LGND3-Laser_lg.jpg;pyr/Laser-Genetics-ND3-BSA-LGND3-Laser_lg.jpg;1.36;0.62;;;100;BSA-LGND3;254.75;279.74;13.99;19.09;2;300.83;361;pyrsm/Laser-Genetics-ND3-BSA-LGND3-Laser_sm.jpg;LASERS, RED DOTS & IRON SIGHTS;33;;;PY-A-2817;;PY-A-1037;MAINTENANCE AND CLEANING
2784;PY-A-3966;0;1;1;0;1;"Laser Genetics ND3 Subzero Laser Designator, 1&quot; Tube, 3 Mounts";Laser Genetics;104;;;" Laser Genetics ND3 Subzero Laser Designator Functions well in temperatures 40-deg. F or colder Green laser with Rotary Optical Collimator* Adjustable beam diameter & intensity Micro-beam is visible up to 3 miles Wider beam illuminates trails or &quot;paints&quot; targets up to 250 yds away Water-resistant Nitrogen-filled to prevent fogging (o-ring sealed) 532nm laser 18mW output Class 2M Uses 1 CR123V lithium battery 1&quot; tube 6.75&quot; long 1.25&quot; dia. lens 5.37 oz. Fully multi-coated lenses Made of high-tech aluminum Anodized matte black finish Includes one CR123A lithium battery, Weaver ring, binocular/spotting scope mount (9.2mm to 6mm long, 1.25mm threads), scope mount, remote momentary pressure switch, cleaning kit, hex wrench, lens cap & padded case </br></br>  *The patented Rotary Optical Collimator uses a system of 9 fully multi-coated lenses that allow full adjustment and control of the beam diameter and intensity to focus light where it's needed most. Rotating the collimator ring to minimum creates a bright micro-beam green laser light visible up to 3 miles. Rotating the collimator to more open settings provides plenty of illumination to light a trail at night or ìpaint&quot; a target up to 250 yds. away.  Do not stare directly into the laser beam or view directly with optical instruments. Viewing the laser light or a bright reflection may cause eye injury.";pyr/Laser-Genetics-Subzero-Laser-Designator_BSA-LGND3SZ_lg.jpg;pyr/Laser-Genetics-Subzero-Laser-Designator_BSA-LGND3SZ_lg.jpg;pyr/Laser-Genetics-Subzero-Laser-Designator_BSA-LGND3SZ_lg.jpg;0.91;0.41;;;0;BSA-LGND3SZ;285.59;313.61;15.68;21.4;2;337.01;404.41;pyrsm/Laser-Genetics-Subzero-Laser-Designator_BSA-LGND3SZ_sm.jpg;LASERS, RED DOTS & IRON SIGHTS;33;;;PY-A-3966;;PY-A-2405;MAINTENANCE AND CLEANING
2785;PY-A-3967;0;1;1;0;1;"Laser Genetics ND3x40 Laser Designator, 1&quot; Tube, 3 Mounts";Laser Genetics;104;;;" Laser Genetics ND3x40 Laser Designator Functions well in temperatures 40-deg. F or warmer Green laser with Rotary Optical Collimator* 40x magnification Adjustable beam diameter & intensity Micro-beam is visible up to 3 miles Wider beam illuminates trails or &quot;paints&quot; targets up to 400 yds away Water-resistant Nitrogen-filled to prevent fogging (o-ring sealed) 532nm laser 40mW output Class 2M Uses 2 CR123V lithium batteries 1&quot; tube 9.45&quot; long 2&quot; dia. lens 12 oz. Fully multi-coated lenses Made of high-tech aluminum Anodized matte black finish Includes two 3V CR123A batteries, Weaver ring, tripod mount,1&quot; scope mount with adj. windage & elevation, remote momentary pressure switch, cleaning kit, hex wrench, lens cap & padded case </br></br>  *The patented Rotary Optical Collimator uses a system of 9 fully multi-coated lenses that allow full adjustment and control of the beam diameter and intensity to focus light where it's needed most. Rotating the collimator ring to minimum creates a bright micro-beam green laser light visible up to 3 miles. Rotating the collimator to more open settings provides plenty of illumination to light a trail at night or ìpaint&quot; a target up to 400 yds. away.  Attention: Do not stare directly into the laser beam or view directly with optical instruments. Viewing the laser light or a bright reflection may cause eye injury.";pyr/Laser-Genetics-Long-Distance-Laser-Designator_BSA-LGND3X40_lg.jpg;pyr/Laser-Genetics-Long-Distance-Laser-Designator_BSA-LGND3X40_lg.jpg;pyr/Laser-Genetics-Long-Distance-Laser-Designator_BSA-LGND3X40_lg.jpg;1.41;0.64;;;100;BSA-LGND3X40;356.9;391.91;19.6;26.75;2;420.66;504.79;pyrsm/Laser-Genetics-Long-Distance-Laser-Designator_BSA-LGND3X40_sm.jpg;LASERS, RED DOTS & IRON SIGHTS;33;;;PY-A-3967;;PY-A-4912;MAINTENANCE AND CLEANING
2786;PY-A-3968;0;1;1;0;1;"Laser Genetics ND3x40 Subzero Laser Designator, 1&quot; Tube, 3 Mounts";Laser Genetics;104;;;" Laser Genetics ND3x40 Laser Designator Functions well in temperatures 40-deg. F or colder Green laser with Rotary Optical Collimator* 40x magnification Adjustable beam diameter & intensity Micro-beam is visible up to 3 miles Wider beam illuminates trails or &quot;paints&quot; targets up to 400 yds away Water-resistant Nitrogen-filled to prevent fogging (o-ring sealed) 532nm laser 40mW output Class 2M Uses 2 CR123V lithium batteries 1&quot; tube 10&quot; long 2&quot; dia. lens 12.18 oz. Fully multi-coated lenses Made of high-tech aluminum Anodized matte black finish Includes two 3V CR123A batteries, Weaver ring, tripod mount,1&quot; scope mount with adj. windage & elevation, remote momentary pressure switch, cleaning kit, hex wrench, lens cap & padded case </br></br>  *The patented Rotary Optical Collimator uses a system of 9 fully multi-coated lenses that allow full adjustment and control of the beam diameter and intensity to focus light where it's needed most. Rotating the collimator ring to minimum creates a bright micro-beam green laser light visible up to 3 miles. Rotating the collimator to more open settings provides plenty of illumination to light a trail at night or ìpaint&quot; a target up to 400 yds. away.  Attention: Do not stare directly into the laser beam or view directly with optical instruments. Viewing the laser light or a bright reflection may cause eye injury.";pyr/Laser-Genetics-Subzero-Laser-Designator_BSA-LGND3X40SZ_lg.jpg;pyr/Laser-Genetics-Subzero-Laser-Designator_BSA-LGND3X40SZ_lg.jpg;pyr/Laser-Genetics-Subzero-Laser-Designator_BSA-LGND3X40SZ_lg.jpg;1.43;0.65;;;100;BSA-LGND3X40SZ;407.95;447.97;22.4;30.57;2;480.54;576.65;pyrsm/Laser-Genetics-Subzero-Laser-Designator_BSA-LGND3X40SZ_sm.jpg;LASERS, RED DOTS & IRON SIGHTS;33;;;PY-A-3968;;PY-A-2010;MAINTENANCE AND CLEANING
2787;PY-A-2818;0;1;1;0;1;Laser Genetics ND5 Laser, Green, 5-Mile Visibility;Laser Genetics;104;;;" BSA Laser Genetics ND5 laser Green laser with Linear Optical Collimator Adjustable beam diameter & intensity Micro beam (smallest diameter) is visible up to 5 miles for signaling or search/rescue ops Larger-diameter beams illuminate trails or paint objects up to 400 yds away Nitrogen-filled to prevent fogging Battery has 8 hrs of continuous use Made of high-tech aluminum Anodized matte black finish 532nm laser 20mW output Class 2M Uses 2 CR123V lithium batteries (included) 9.75&quot;x2.25&quot; 1.20 lbs. 45mm lens diameter 1-year manufacturer's warranty Includes 2 CR123A lithium batteries, cleaning kit & padded carrying case ";pyr/Laser-Genetics-ND5-BSA-LGND5-laser_lg.jpg;pyr/Laser-Genetics-ND5-BSA-LGND5-laser_lg.jpg;pyr/Laser-Genetics-ND5-BSA-LGND5-laser_lg.jpg;1;0.45;;;100;BSA-LGND5;256.01;281.12;14.06;19.19;2;302.31;362.77;pyrsm/Laser-Genetics-ND5-BSA-LGND5-laser_sm.jpg;LASERS, RED DOTS & IRON SIGHTS;33;;;PY-A-2818;;PY-A-306;MAINTENANCE AND CLEANING
2788;PY-A-3582;0;1;1;0;1;Laserlyte Mini Laser Bore Sight, Fits .17 to .22 Cal Guns;LaserLyte;105;;;" Laserlyte laser bore sight Fits .17 to .22 caliber guns (air rifles, air pistols and firearms) Requires minimum 3&quot; barrel (the owner's manual incorrectly states that you need a min. 4&quot; barrel) 6061 T6 aluminum 650nm laser module Class IIIA laser 5mw power output Includes three 393 batteries 500-yd range at night 1.5 hrs battery life (constant on) Do not use on guns that have muzzlebrakes, silencers, fake silencers, shrouds or noise dampeners. </br></br>  Stop wasting time and ammo manually sighting-in targets. A Laserlyte mini laser bore sight will get your shots within 3 to 4 inches of the bullseye within a couple shots at 100 yards. Air rifles, air pistols and rimfires with at least a 3-inch barrel can use the Laserlyte mini laser bore sight. The batteries come installed in the bore sight.";pyr/Laserlyte-Mini-laser-Bore-Sighter-177-22_MBS-1722_sighter_lg.jpg;pyr/Laserlyte-Mini-laser-Bore-Sighter-177-22_MBS-1722_sighter_lg.jpg;pyr/Laserlyte-Mini-laser-Bore-Sighter-177-22_MBS-1722_sighter_lg.jpg;0.68;0.31;;;0;MBS-1722;52.18;57.3;2.86;3.91;2;63.21;75.85;pyrsm/Laserlyte-Mini-laser-Bore-Sighter-177-22_MBS-1722_sighter_sm.jpg;LASERS, RED DOTS & IRON SIGHTS;33;;;PY-A-3582;;PY-A-4264;MAINTENANCE AND CLEANING
2789;PY-A-811;0;1;1;0;1;Leapers Accushot Airsoft Competition Auto-Reset Target;Leapers;106;;;"Large Mechanical Auto-Reset Target with Premium Box Packaging Three differently sized bullseye targets  For airsoft guns only  Solid Base Tray with Mesh Net to Collect BBs  Standing Tray to Collect BBs  Easy Score  Wide Dimension for Multiple Players  Auto-Reset When the Smallest Target Gets Hit  No Battery Needed 15&quot;Wx9&quot;Hx8&quot;D";pyr/LESOFT-T38.jpg;pyr/LESOFT-T38.jpg;pyr/LESOFT-T38.jpg;0.45;0.2;;;100;LESOFT-T38;13.2;14.49;0.72;0.99;2;17.48;20.98;pyrsm/LESOFT-T38_sm.jpg;AIRSOFT ACCESSORIES;14;;;PY-A-811;;PY-A-4263;MAINTENANCE AND CLEANING
2790;PY-A-759;0;1;1;0;1;Leapers CR2032 3V Lithium Battery;Leapers;106;;;Leapers CR2032 3-volt lithium battery;pyr/leapers-3V-BAT-CR2032-Lithium-Battery.jpg;pyr/leapers-3V-BAT-CR2032-Lithium-Battery.jpg;pyr/leapers-3V-BAT-CR2032-Lithium-Battery.jpg;0.1;0.05;;;100;BAT-CR2032;0.97;1.07;0.05;0.07;2;3.14;3.77;pyrsm/leapers-3V-BAT-CR2032-Lithium-Battery_sm.jpg;AIRSOFT ACCESSORIES;14;;;PY-A-759;;PY-A-4266;MAINTENANCE AND CLEANING
2791;PY-A-651;0;1;1;0;1;UTG 30mm Red/Green Dot Sight, Integral Picatinny Mounting Deck;Leapers;106;;;" Red/green dot sight 1x magnification 30mm objective diameter 1/2 MOA click value @ 100 yds 38mm tube diameter 4.0 MOA dot 95' field of view @ 100 yds 25mm exit pupil Flexible eye relief 3.74&quot; 7.4 oz Integral Picatinny mount Incl. 3V CR2032 battery, flip-open lens caps, cleaning cloth & manual </br></br>";pyr/UTG-38mm-1x30-Tact-Dot-Sight_SCP-RD40RGW-A_lg.jpg;pyr/UTG-38mm-1x30-Tact-Dot-Sight_SCP-RD40RGW-A_lg.jpg;pyr/UTG-38mm-1x30-Tact-Dot-Sight_SCP-RD40RGW-A_lg.jpg;1.13;0.51;;;100;SCP-RD40RGW-A;28.51;31.31;1.57;2.14;2;35.44;42.53;pyrsm/UTG-38mm-1x30-Tact-Dot-Sight_SCP-RD40RGW-A_sm.jpg;LASERS, RED DOTS & IRON SIGHTS;33;;;PY-A-651;;PY-A-4265;MAINTENANCE AND CLEANING
2792;PY-A-2668;0;1;1;0;1;Leapers Deluxe Shotgun Tri-Rail Barrel Mount;Leapers;106;;;Shotgun Tri-Rail Barrel Mount Complete with Flashlight Clamping Feature - Each Rail with 5 Slots;pyr/Leapers-mnt-br005xl-m.jpg;pyr/Leapers-mnt-br005xl-m.jpg;pyr/Leapers-mnt-br005xl-m.jpg;0.45;0.2;;;100;LEMNT-BR005XL;16.91;18.57;0.93;1.27;2;21.84;26.2;pyrsm/Leapers-mnt-br005xl-m_sm.jpg;SCOPE MOUNTS;40;;;PY-A-2668;;PY-A-4800;MAINTENANCE AND CLEANING
2793;PY-A-2789;0;1;1;0;1;Leapers Accushot 1.5-6x44mm CQB Rifle Scope, Illuminated Crosshair Reticle, 1/4 MOA, 30mm Tube;Leapers;106;;;"<a href=&quot;http://cdn.pyramydair.com/swf/leapers-ts.html&quot; target=&quot;_blank&quot; onclick=&quot;window.open(this.href,this.target,'width=620,height=460'); return false;&quot;>True Strength <img src=&quot;/i/ts-seal.jpg&quot; width=&quot;40&quot; height=&quot;41&quot; border=0></a>    Rifle scope 1.5-6x magnification 44mm objective lens 30mm tube 1/4 MOA (1/4&quot; click value @ 100 yds) Etched glass crosshair reticle (red/green illuminated) 100 yds parallax setting 52.0' to 15.6' field of view @ 100 yds 3.5&quot; to 2.9&quot; eye relief 11mm to 7.3mm exit pupil 21.1 oz 12.9&quot; long Includes 3V CR2032 battery & flip-open lens covers   <strong>Other features:</strong>  True Strength platform Zero-lock & zero-reset target turrets Emerald lens coating Nitrogen-filled Shockproof Fogproof Rainproof ";pyr/SCP3-1564L1.jpg;pyr/SCP3-1564L1.jpg;pyr/SCP3-1564L1.jpg;0.82;0.37;;;100;SCP3-1564L1;91.85;100.86;5.04;6.88;2;109.74;131.69;pyrsm/SCP3-1564L1_sm.jpg;SCOPES;41;;;PY-A-2789;;PY-A-4791;MAINTENANCE AND CLEANING
2794;PY-A-2980;0;1;1;0;1;"Leapers Golden Image 4x32 Rifle Scope, Mil-Dot Reticle, 1/4 MOA, 1&quot; Tube, Weaver Rings";Leapers;106;;;" Rifle scope 4x magnification 32mm objective lens 1&quot; tube 1/4 MOA (1/4&quot; click value @ 100 yds) Mil-dot reticle 100 yds parallax setting 32' field of view @ 100 yds 3.4 eye relief 8mm exit pupil 13.1 oz 12.20&quot; long Includes flip-open lens caps & medium Weaver/Picatinny rings   Other features: True Strength platform Sapphire-coated lenses (90% light transmission) Nitrogen-filled Shockproof Fogproof Rainproof Built-in sunshade Finger-adjustable turrets   A great scope that will help you see better due to good light transmission. Great for airguns, firearms and airsoft guns.";pyr/Leapers-Golden-Image-4x32-Rifle-Scope-Mil-Dot-Reticle-1-4-MOA-1-Tube-Weaver-Rings_SCP-U432FW_01.jpg;pyr/Leapers-Golden-Image-4x32-Rifle-Scope-Mil-Dot-Reticle-1-4-MOA-1-Tube-Weaver-Rings_SCP-U432FW_01.jpg;pyr/Leapers-Golden-Image-4x32-Rifle-Scope-Mil-Dot-Reticle-1-4-MOA-1-Tube-Weaver-Rings_SCP-U432FW_01.jpg;0.64;0.29;;;100;SCP-U432FW;36.77;40.38;2.02;2.76;2;45.13;54.16;pyrsm/Leapers-Golden-Image-4x32-Rifle-Scope-Mil-Dot-Reticle-1-4-MOA-1-Tube-Weaver-Rings_SCP-U432FW_sm01.jpg;SCOPES;41;;;PY-A-2980;;PY-A-4267;MAINTENANCE AND CLEANING
2795;PY-A-703;0;1;1;0;1;Leapers Xenon Flashlight, 95 Lumens, Integral Weaver Mount, Pressure Switch & Battery;Leapers;106;;;Deluxe flashlight with integral Weaver mount Up to 95 lumens Durable and compact - a mere 4 5/8 inches and 6.5 oz  Precision machined 1 piece aircraft-grade aluminum tube Anodized black matte finish Integral Picatinny/Weaver style mounting deck Tool free attachment with knurled nut and locking plate Adjustable focusable beam Complete with remote pressure switch  Two 3-volt Lithium batteries are included.;pyr/LEflashlight2.jpg;pyr/LEflashlight2.jpg;pyr/LEflashlight2.jpg;0.75;0.34;;;100;LELT-TL101;24.89;27.33;1.37;1.87;2;31.2;37.44;pyrsm/LEflashlights.jpg;SHOOTING NEEDS AND ACCESSORIES;42;;;PY-A-703;;PY-A-3888;MAINTENANCE AND CLEANING
2796;PY-1797;0;1;1;0;1;Makarov CO2 BB Pistol;Legends;107;;; Legends Makarov pistol CO2-powered Uses one 12-gram CO2 cartridge Shoots steel BBs 18-shot removable BB mag Double- and single-action Fixed front and rear sights Full metal construction Moveable slide Black frame with brown grips Never shoot steel BBs at hard objects ;pyr/Umarex-Makarov-BB_UX-2252232_pistol_lg.jpg;pyr/Umarex-Makarov-BB_UX-2252232_pistol_lg.jpg;pyr/Umarex-Makarov-BB_UX-2252232_pistol_lg.jpg;1.1;0.5;0.177;380;100;UX-2252232;46.54;51.11;2.56;3.49;2;56.59;67.91;pyrsm/Umarex-Makarov-BB_UX-2252232_pistol_sm.jpg;AIR PISTOLS;11;;;PY-1797;;PY-A-4040;MAINTENANCE AND CLEANING
2797;PY-3151;0;1;1;0;1;Legends Parabellum P.08 CO2 Pistol;Legends;107;;; Legends P.08 pistol Uses 12-gram CO2 cartridge Semiauto 21rd removable BB magazine Double-action only</li Manual safety Fixed sights ;pyr/UX-Legends-P-BB-Pistol_UX-2251800.jpg;pyr/UX-Legends-P-BB-Pistol_UX-2251800.jpg;pyr/UX-Legends-P-BB-Pistol_UX-2251800.jpg;1.38;0.63;0.177;410;100;UX-2251800;52.02;57.12;2.86;3.9;2;63.02;75.63;pyrsm/UX-Legends-P-BB-Pistol_UX-2251800_sm.jpg;AIR PISTOLS;11;;;PY-3151;;PY-A-1086;MAINTENANCE AND CLEANING
2798;PY-3286;0;1;1;0;1;Legends C96 CO2 BB Pistol;Legends;107;;; Legends C96 pistol Uses a 12-gram CO2 cartridge Semiauto Blowback<strong><font color=red>*</strong></font> 19rd removable BB magazine Manual safety Fixed front sight Elevation-adjustable rear sight Single-action   <strong><font color=red>*</strong></font>The blowback on the C96 CO2 pistol functions the same as it does on the firearm. There is no slide. The only thing that moves is the bolt. The purpose of the bolt's movement is to cock the hammer (because this is a single-action pistol).;pyr/Legends_C96_CO2_BB_Pistol_UX-2251805_lg.jpg;pyr/Legends_C96_CO2_BB_Pistol_UX-2251805_lg.jpg;pyr/Legends_C96_CO2_BB_Pistol_UX-2251805_lg.jpg;1.47;0.67;0.177;380;100;UX-2251805;76.45;83.95;4.2;5.73;2;91.68;110.02;pyrsm/Legends_C96_CO2_BB_Pistol_UX-2251805_sm.jpg;AIR PISTOLS;11;;;PY-3286;;PY-A-1072;MAINTENANCE AND CLEANING
2799;PY-3356;0;1;1;0;1;Makarov Ultra Blowback CO2 Pistol;Legends;107;;;"<table><tr><td> Legends Makarov Ultra pistol Semiauto CO2-powered Uses one 12-gram CO2 cartridge Shoots steel BBs 16rd removable BB mag that also holds the CO2 cartridge Mag is plastic and metal Single-action only Fixed front and rear sights All metal frame and slide Functional slide Manual safety Blowback Dark grey frame with brown grips Never shoot steel BBs at hard objects </td><td> <div onclick=&quot;initPlayer('wtcjdxOIH00');jQ('#ytPopup').show()&quot; class=&quot;ytV&quot; style=&quot;width:200px;font-size:90%&quot;> <img width=&quot;175&quot; src=&quot;http://i3.ytimg.com/vi/wtcjdxOIH00/mqdefault.jpg&quot;> <span></span><br /> Makarov CO2 pistol is now available in the blowback version!</div> </td></tr></table>";pyr/Legends-Makarov-Ultra-CO2-Blowback_UX-2251811_lg.jpg;pyr/Legends-Makarov-Ultra-CO2-Blowback_UX-2251811_lg.jpg;pyr/Legends-Makarov-Ultra-CO2-Blowback_UX-2251811_lg.jpg;1.32;0.6;0.177;350;100;UX-2251811;66.11;72.6;3.63;4.95;2;79.55;95.46;pyrsm/Legends-Makarov-Ultra-CO2-Blowback_UX-2251811_sm.jpg;AIR PISTOLS;11;;;PY-3356;;PY-A-1073;MAINTENANCE AND CLEANING
2800;PY-A-5101;0;1;1;0;1;Legends Parabellum P.08 Pistol Magazine, 21rds;Legends;107;;; BB magazine Fits Legends Parabellum P.08 Holds 21 rds ;pyr/UX-2251801_lg.jpg;pyr/UX-2251801_lg.jpg;pyr/UX-2251801_lg.jpg;0.23;0.1;;;100;UX-2251801;11.92;13.09;0.65;0.89;2;15.98;19.18;pyrsm/UX-2251801_sm.jpg;MAGAZINES, CLIPS & RELOADERS;34;;;PY-A-5101;;PY-A-1054;MAINTENANCE AND CLEANING
2801;PY-A-5070;0;1;1;0;1;Makarov Ultra BB Magazine, 16rds;Legends;107;;; BB magazine Fits Legends Makarov Ultra BB pistols Drop-free Holds 16rds + the 12-gram CO2 cartridge ;pyr/Legends-Makarov-Ultra-Pistol-Mag-16shot_UX-2251812_lg.jpg;pyr/Legends-Makarov-Ultra-Pistol-Mag-16shot_UX-2251812_lg.jpg;pyr/Legends-Makarov-Ultra-Pistol-Mag-16shot_UX-2251812_lg.jpg;0.25;0.11;;;100;UX-2251812;17.34;19.04;0.95;1.3;2;22.34;26.81;pyrsm/Legends-Makarov-Ultra-Pistol-Mag-16shot_UX-2251812_sm.jpg;MAGAZINES, CLIPS & RELOADERS;34;;;PY-A-5070;;PY-A-1158;MAINTENANCE AND CLEANING
2802;PY-A-4981;0;1;1;0;1;Umarex Legends C96 BB Magazine, 19rds;Legends;107;;; Legends C96 CO2 pistol BB magazine Holds 19rds and a 12-gram CO2 cartridge ;pyr/Legends-C96-19rd_UX-2251806_mag_lg.jpg;pyr/Legends-C96-19rd_UX-2251806_mag_lg.jpg;pyr/Legends-C96-19rd_UX-2251806_mag_lg.jpg;0.34;0.15;;;100;UX-2251806;27.25;29.92;1.5;2.04;2;33.97;40.76;pyrsm/Legends-C96-19rd_UX-2251806_mag_sm.jpg;MAGAZINES, CLIPS & RELOADERS;34;;;PY-A-4981;;PY-A-2168;MAINTENANCE AND CLEANING
2803;PY-A-2677;0;1;1;0;1;Leland 8-gram CO2 Cartridges, 10ct;Leland;108;;;" 8-gram CO2 cartridges (2.505&quot; or 63.5mm long) Ideal for vintage CO2 guns that use smaller cartridges 10 cartridges per pack ";pyr/Leland-30404.jpg;pyr/Leland-30404.jpg;pyr/Leland-30404.jpg;1.1;0.5;;;100;Leland-30404;6.38;7.01;0.35;0.48;2;9.48;11.38;pyrsm/Leland-30404_sm.jpg;CO2 ACCESSORIES ;26;;;PY-A-2677;;PY-A-1013;MAINTENANCE AND CLEANING
2804;PY-A-623;0;1;1;0;1;Logun S-16 Magazine;Logun;109;;; Logun S-16 magazine Flippable 16-shot mag (8-shot circular mags on each end) Easy to flip, giving you 16 shots in 14.7 seconds! Anodized aluminum, made according to Mil Spec 8625 F Type III*  * Hard coat (uniform anodic coatings);pyr/LOS-16Mag.22.jpg;pyr/LOS-16Mag.22.jpg;pyr/LOS-16Mag.22.jpg;0.25;0.11;;;100;LG-S16-Mag.22;68.21;74.9;3.75;5.11;2;82.01;98.42;pyrsm/LOS-16Mag.22s.jpg;MAGAZINES, CLIPS & RELOADERS;34;;;PY-A-623;;PY-A-2171;MAINTENANCE AND CLEANING
2805;PY-A-675;0;1;1;0;1;Logun S-16 Extra Air Tank;Logun;109;;;Save time & be ready for lots of shots.;pyr/LGTank.jpg;pyr/LGTank.jpg;pyr/LGTank.jpg;2.25;1.02;;;100;LGTank;86.19;94.65;4.73;6.46;2;103.1;123.73;pyrsm/LGTanks.jpg;PRECHARGED GUN ACCESSORIES;39;;;PY-A-675;;PY-A-1788;MAINTENANCE AND CLEANING
2806;PY-A-4173;0;1;1;0;1;Mad Bull BB Shower Grenade, 120-Rd;Mad Bull;110;;; Airsoft grenade launches a cloud of 120 airsoft BBs Use with any Mad Bull launcher or ECHO 1 Long M203 Airsoft Launcher (item: Echo1-M203L[PY-A-2451]) Based on the real M922A1 grenade used by the military This is a toy, not a real grenade Everyone in the field should wear goggles when this is fired Read entire manual before using ;pyr/mad-m922a1_MB-M922.jpg;pyr/mad-m922a1_MB-M922.jpg;pyr/mad-m922a1_MB-M922.jpg;0.5;0.23;;;100;MB-M922;63.74;69.99;3.5;4.78;2;76.77;92.12;pyrsm/mad-m922a1_MB-M922_sm.jpg;AIRSOFT ACCESSORIES;14;;;PY-A-4173;;PY-A-1787;MAINTENANCE AND CLEANING
